[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
07156e85dae5   spark-driver     0.00%     127.2MiB / 7.69GiB   1.62%     631kB / 2.07MB   296MB / 1.16MB    12
996f2e1f653f   spark-worker-2   0.02%     432.6MiB / 7.69GiB   5.49%     216MB / 215MB    382MB / 1.16MB    45
97eeae3d6282   spark-worker-1   0.02%     285.8MiB / 7.69GiB   3.63%     216MB / 216MB    233MB / 5.17MB    45
76d449e486a4   spark-master     0.07%     148.2MiB / 7.69GiB   1.88%     568kB / 77.8kB   45.7MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
07156e85dae5   spark-driver     0.00%     127.2MiB / 7.69GiB   1.62%     631kB / 2.07MB   296MB / 1.16MB    12
996f2e1f653f   spark-worker-2   0.02%     432.6MiB / 7.69GiB   5.49%     216MB / 215MB    382MB / 1.16MB    45
97eeae3d6282   spark-worker-1   0.02%     285.8MiB / 7.69GiB   3.63%     216MB / 216MB    233MB / 5.17MB    45
76d449e486a4   spark-master     0.07%     148.2MiB / 7.69GiB   1.88%     568kB / 77.8kB   45.7MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
07156e85dae5   spark-driver     41.77%    153.4MiB / 7.69GiB   1.95%     631kB / 2.07MB   300MB / 1.16MB    13
996f2e1f653f   spark-worker-2   0.15%     432.6MiB / 7.69GiB   5.49%     216MB / 215MB    382MB / 1.16MB    45
97eeae3d6282   spark-worker-1   0.12%     285.8MiB / 7.69GiB   3.63%     216MB / 216MB    233MB / 5.17MB    45
76d449e486a4   spark-master     0.11%     148.2MiB / 7.69GiB   1.88%     568kB / 77.8kB   45.7MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
07156e85dae5   spark-driver     41.77%    153.4MiB / 7.69GiB   1.95%     631kB / 2.07MB   300MB / 1.16MB    13
996f2e1f653f   spark-worker-2   0.15%     432.6MiB / 7.69GiB   5.49%     216MB / 215MB    382MB / 1.16MB    45
97eeae3d6282   spark-worker-1   0.12%     285.8MiB / 7.69GiB   3.63%     216MB / 216MB    233MB / 5.17MB    45
76d449e486a4   spark-master     0.11%     148.2MiB / 7.69GiB   1.88%     568kB / 77.8kB   45.7MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
07156e85dae5   spark-driver     25.54%    163.5MiB / 7.69GiB   2.08%     631kB / 2.07MB   305MB / 1.16MB    13
996f2e1f653f   spark-worker-2   0.12%     432.6MiB / 7.69GiB   5.49%     216MB / 215MB    382MB / 1.16MB    45
97eeae3d6282   spark-worker-1   0.16%     285.8MiB / 7.69GiB   3.63%     216MB / 216MB    233MB / 5.17MB    45
76d449e486a4   spark-master     0.15%     148.2MiB / 7.69GiB   1.88%     568kB / 77.8kB   45.7MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
07156e85dae5   spark-driver     25.54%    163.5MiB / 7.69GiB   2.08%     631kB / 2.07MB   305MB / 1.16MB    13
996f2e1f653f   spark-worker-2   0.12%     432.6MiB / 7.69GiB   5.49%     216MB / 215MB    382MB / 1.16MB    45
97eeae3d6282   spark-worker-1   0.16%     285.8MiB / 7.69GiB   3.63%     216MB / 216MB    233MB / 5.17MB    45
76d449e486a4   spark-master     0.15%     148.2MiB / 7.69GiB   1.88%     568kB / 77.8kB   45.7MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
07156e85dae5   spark-driver     15.12%    169.1MiB / 7.69GiB   2.15%     631kB / 2.07MB   312MB / 1.16MB    10
996f2e1f653f   spark-worker-2   0.13%     432.6MiB / 7.69GiB   5.49%     216MB / 215MB    382MB / 1.16MB    45
97eeae3d6282   spark-worker-1   0.14%     285.8MiB / 7.69GiB   3.63%     216MB / 216MB    233MB / 5.17MB    45
76d449e486a4   spark-master     0.14%     148.2MiB / 7.69GiB   1.88%     568kB / 77.8kB   45.7MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
07156e85dae5   spark-driver     15.12%    169.1MiB / 7.69GiB   2.15%     631kB / 2.07MB   312MB / 1.16MB    10
996f2e1f653f   spark-worker-2   0.13%     432.6MiB / 7.69GiB   5.49%     216MB / 215MB    382MB / 1.16MB    45
97eeae3d6282   spark-worker-1   0.14%     285.8MiB / 7.69GiB   3.63%     216MB / 216MB    233MB / 5.17MB    45
76d449e486a4   spark-master     0.14%     148.2MiB / 7.69GiB   1.88%     568kB / 77.8kB   45.7MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
07156e85dae5   spark-driver     27.07%    181.3MiB / 7.69GiB   2.30%     631kB / 2.07MB   319MB / 1.16MB    28
996f2e1f653f   spark-worker-2   0.13%     432.6MiB / 7.69GiB   5.49%     216MB / 215MB    382MB / 1.16MB    45
97eeae3d6282   spark-worker-1   0.14%     285.8MiB / 7.69GiB   3.63%     216MB / 216MB    233MB / 5.17MB    45
76d449e486a4   spark-master     0.14%     148.2MiB / 7.69GiB   1.88%     568kB / 77.8kB   45.7MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
