[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
f532b3d77e69   spark-worker-2   0.09%     450.2MiB / 7.69GiB   5.72%     275MB / 273MB    383MB / 1.16MB    45
c8998f42a584   spark-worker-1   0.02%     278.3MiB / 7.69GiB   3.53%     274MB / 274MB    207MB / 5.17MB    45
7a23ba0e0ad2   spark-driver     0.00%     129.1MiB / 7.69GiB   1.64%     609kB / 2.07MB   214MB / 1.16MB    12
89412ad1c708   spark-master     0.00%     172.9MiB / 7.69GiB   2.20%     176kB / 35.2kB   36.7MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
f532b3d77e69   spark-worker-2   0.09%     450.2MiB / 7.69GiB   5.72%     275MB / 273MB    383MB / 1.16MB    45
c8998f42a584   spark-worker-1   0.02%     278.3MiB / 7.69GiB   3.53%     274MB / 274MB    207MB / 5.17MB    45
7a23ba0e0ad2   spark-driver     0.00%     129.1MiB / 7.69GiB   1.64%     609kB / 2.07MB   214MB / 1.16MB    12
89412ad1c708   spark-master     0.00%     172.9MiB / 7.69GiB   2.20%     176kB / 35.2kB   36.7MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
f532b3d77e69   spark-worker-2   0.12%     450.2MiB / 7.69GiB   5.72%     275MB / 273MB    383MB / 1.16MB    45
c8998f42a584   spark-worker-1   0.12%     278.3MiB / 7.69GiB   3.53%     274MB / 274MB    207MB / 5.17MB    45
7a23ba0e0ad2   spark-driver     36.55%    153.3MiB / 7.69GiB   1.95%     609kB / 2.07MB   218MB / 1.16MB    13
89412ad1c708   spark-master     0.11%     172.9MiB / 7.69GiB   2.20%     176kB / 35.2kB   36.7MB / 32.8kB   44
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT    MEM %     NET I/O          BLOCK I/O         PIDS
f532b3d77e69   spark-worker-2   0.12%     450.2MiB / 7.69GiB   5.72%     275MB / 273MB    383MB / 1.16MB    45
