[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.35%     344.7MiB / 1GiB     33.67%    14.3kB / 19.7kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.45%     342.3MiB / 1GiB     33.43%    14.3kB / 19.7kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.42%     343.1MiB / 1GiB     33.51%    14.3kB / 19.7kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.40%     339.6MiB / 1GiB     33.16%    14.4kB / 19.9kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.42%     340.7MiB / 1GiB     33.27%    14.4kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.47%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.18%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     3.64%     335.9MiB / 1GiB     32.81%    10.4MB / 101kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.40%     344.7MiB / 1GiB     33.67%    14.3kB / 19.7kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.93%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.46%     343.1MiB / 1GiB     33.51%    14.3kB / 19.7kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.43%     339.6MiB / 1GiB     33.16%    14.4kB / 19.9kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.38%     340.7MiB / 1GiB     33.27%    14.4kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.43%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.21%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     4.06%     336.1MiB / 1GiB     32.82%    10.9MB / 103kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.40%     344.7MiB / 1GiB     33.67%    14.3kB / 19.7kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.93%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.46%     343.1MiB / 1GiB     33.51%    14.3kB / 19.7kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.43%     339.6MiB / 1GiB     33.16%    14.4kB / 19.9kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.38%     340.7MiB / 1GiB     33.27%    14.4kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.43%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.21%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     4.06%     336.1MiB / 1GiB     32.82%    10.9MB / 103kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   1.04%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.56%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.62%     343.1MiB / 1GiB     33.51%    14.3kB / 19.7kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.86%     339.6MiB / 1GiB     33.16%    14.5kB / 19.9kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.58%     340.7MiB / 1GiB     33.27%    14.4kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.67%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.29%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     3.06%     336.1MiB / 1GiB     32.82%    11.2MB / 104kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   1.04%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.56%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.62%     343.1MiB / 1GiB     33.51%    14.3kB / 19.7kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.86%     339.6MiB / 1GiB     33.16%    14.5kB / 19.9kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.58%     340.7MiB / 1GiB     33.27%    14.4kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.67%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.29%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     3.06%     336.1MiB / 1GiB     32.82%    11.2MB / 104kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   1.04%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.56%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.62%     343.1MiB / 1GiB     33.51%    14.3kB / 19.7kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.86%     339.6MiB / 1GiB     33.16%    14.5kB / 19.9kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.58%     340.7MiB / 1GiB     33.27%    14.4kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.67%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.29%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     3.06%     336.1MiB / 1GiB     32.82%    11.2MB / 104kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.33%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.45%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.40%     343.1MiB / 1GiB     33.51%    14.3kB / 19.7kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   2.52%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.39%     340.7MiB / 1GiB     33.27%    14.4kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.48%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.22%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     4.05%     336.2MiB / 1GiB     32.83%    11.6MB / 105kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.33%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.45%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.40%     343.1MiB / 1GiB     33.51%    14.3kB / 19.7kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   2.52%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.39%     340.7MiB / 1GiB     33.27%    14.4kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.48%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.22%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     4.05%     336.2MiB / 1GiB     32.83%    11.6MB / 105kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.66%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.64%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   1.27%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.55%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.65%     340.7MiB / 1GiB     33.27%    14.5kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.46%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.25%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     4.80%     336.2MiB / 1GiB     32.83%    11.9MB / 106kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.66%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.64%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   1.27%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.55%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.65%     340.7MiB / 1GiB     33.27%    14.5kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.46%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.25%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     4.80%     336.2MiB / 1GiB     32.83%    11.9MB / 106kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.70%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.64%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.71%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.69%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.61%     340.7MiB / 1GiB     33.27%    14.5kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.77%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.29%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     3.17%     336MiB / 1GiB       32.81%    12.1MB / 107kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.70%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.64%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.71%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.69%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.61%     340.7MiB / 1GiB     33.27%    14.5kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.77%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.29%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     3.17%     336MiB / 1GiB       32.81%    12.1MB / 107kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.51%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.47%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.48%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.77%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.54%     340.7MiB / 1GiB     33.27%    14.5kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.45%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.37%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     3.83%     336.1MiB / 1GiB     32.82%    12.4MB / 107kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.51%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.47%     342.4MiB / 1GiB     33.43%    14.6kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.48%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.77%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.54%     340.7MiB / 1GiB     33.27%    14.5kB / 19.9kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.45%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.37%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     3.83%     336.1MiB / 1GiB     32.82%    12.4MB / 107kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.56%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   2.01%     342.4MiB / 1GiB     33.43%    14.7kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.87%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.50%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   1.28%     340.7MiB / 1GiB     33.28%    14.8kB / 20.6kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.66%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.42%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     2.40%     336.2MiB / 1GiB     32.84%    12.6MB / 109kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.56%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   2.01%     342.4MiB / 1GiB     33.43%    14.7kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.87%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.50%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   1.28%     340.7MiB / 1GiB     33.28%    14.8kB / 20.6kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.66%     340.1MiB / 1GiB     33.21%    14.6kB / 20.3kB   0B / 123kB        61
971ac21a188a   spark-master     0.42%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     2.40%     336.2MiB / 1GiB     32.84%    12.6MB / 109kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.78%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.66%     342.4MiB / 1GiB     33.43%    14.7kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.56%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   1.04%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.69%     340.7MiB / 1GiB     33.28%    14.8kB / 20.6kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   4.34%     340.1MiB / 1GiB     33.21%    14.9kB / 21kB     0B / 123kB        61
971ac21a188a   spark-master     0.30%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     3.94%     336.1MiB / 1GiB     32.82%    12.7MB / 110kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.78%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.66%     342.4MiB / 1GiB     33.43%    14.7kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   0.56%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   1.04%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.69%     340.7MiB / 1GiB     33.28%    14.8kB / 20.6kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   4.34%     340.1MiB / 1GiB     33.21%    14.9kB / 21kB     0B / 123kB        61
971ac21a188a   spark-master     0.30%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   29
1ceec149a78c   spark-driver     3.94%     336.1MiB / 1GiB     32.82%    12.7MB / 110kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.47%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.39%     342.4MiB / 1GiB     33.43%    14.7kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   1.95%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   1.96%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.62%     340.7MiB / 1GiB     33.28%    14.8kB / 20.6kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.45%     340.1MiB / 1GiB     33.21%    14.9kB / 21kB     0B / 123kB        61
971ac21a188a   spark-master     0.23%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   28
1ceec149a78c   spark-driver     2.64%     336.1MiB / 1GiB     32.82%    12.9MB / 111kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.47%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.39%     342.4MiB / 1GiB     33.43%    14.7kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   1.95%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   1.96%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.62%     340.7MiB / 1GiB     33.28%    14.8kB / 20.6kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.45%     340.1MiB / 1GiB     33.21%    14.9kB / 21kB     0B / 123kB        61
971ac21a188a   spark-master     0.23%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   28
1ceec149a78c   spark-driver     2.64%     336.1MiB / 1GiB     32.82%    12.9MB / 111kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.73%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.69%     342.4MiB / 1GiB     33.43%    14.7kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   1.00%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.88%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.73%     340.7MiB / 1GiB     33.28%    14.8kB / 20.6kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.80%     340.1MiB / 1GiB     33.21%    14.9kB / 21kB     0B / 123kB        61
971ac21a188a   spark-master     0.52%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   28
1ceec149a78c   spark-driver     5.20%     336.1MiB / 1GiB     32.82%    13.1MB / 112kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.73%     344.8MiB / 1GiB     33.67%    14.6kB / 20.3kB   0B / 123kB        62
adb9743c6bda   spark-worker-4   0.69%     342.4MiB / 1GiB     33.43%    14.7kB / 20.3kB   0B / 123kB        61
6045e765a55b   spark-worker-2   1.00%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.88%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.73%     340.7MiB / 1GiB     33.28%    14.8kB / 20.6kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.80%     340.1MiB / 1GiB     33.21%    14.9kB / 21kB     0B / 123kB        61
971ac21a188a   spark-master     0.52%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   28
1ceec149a78c   spark-driver     5.20%     336.1MiB / 1GiB     32.82%    13.1MB / 112kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.90%     344.9MiB / 1GiB     33.68%    14.9kB / 21kB     0B / 123kB        62
adb9743c6bda   spark-worker-4   1.97%     342.4MiB / 1GiB     33.43%    15kB / 21kB       0B / 123kB        60
6045e765a55b   spark-worker-2   0.54%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.90%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.59%     340.7MiB / 1GiB     33.28%    14.8kB / 20.6kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.63%     340.1MiB / 1GiB     33.21%    14.9kB / 21kB     0B / 123kB        61
971ac21a188a   spark-master     0.51%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   28
1ceec149a78c   spark-driver     3.75%     336.3MiB / 1GiB     32.84%    13.3MB / 113kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.90%     344.9MiB / 1GiB     33.68%    14.9kB / 21kB     0B / 123kB        62
adb9743c6bda   spark-worker-4   1.97%     342.4MiB / 1GiB     33.43%    15kB / 21kB       0B / 123kB        60
6045e765a55b   spark-worker-2   0.54%     343.2MiB / 1GiB     33.51%    14.6kB / 20.3kB   90.1kB / 123kB    62
a9facd75932d   spark-worker-1   0.90%     339.6MiB / 1GiB     33.16%    14.8kB / 20.6kB   8.19kB / 123kB    61
ac1e21aedcb8   spark-worker-6   0.59%     340.7MiB / 1GiB     33.28%    14.8kB / 20.6kB   0B / 123kB        61
19c2b079d79a   spark-worker-5   0.63%     340.1MiB / 1GiB     33.21%    14.9kB / 21kB     0B / 123kB        61
971ac21a188a   spark-master     0.51%     160.2MiB / 1GiB     15.65%    68.6kB / 47.8kB   1.42MB / 81.9kB   28
1ceec149a78c   spark-driver     3.75%     336.3MiB / 1GiB     32.84%    13.3MB / 113kB    586kB / 69.6kB    63
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
e3326c6891b2   spark-worker-3   0.98%     344.7MiB / 1GiB     33.67%    15kB / 22.3kB     0B / 123kB        60
adb9743c6bda   spark-worker-4   0.65%     342.4MiB / 1GiB     33.43%    15kB / 22.3kB     0B / 123kB        59
6045e765a55b   spark-worker-2   0.70%     343.1MiB / 1GiB     33.51%    14.7kB / 21.6kB   90.1kB / 123kB    60
