[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
167af3246f06   spark-driver     2.79%     456.1MiB / 1GiB     44.54%    16MB / 279kB    7.41MB / 36.9kB   65
11964334ba78   spark-worker-3   99.15%    401.1MiB / 1GiB     39.17%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   100.01%   370.1MiB / 1GiB     36.15%    293MB / 326MB   2.53MB / 64MB     64
32b8509ddfd9   spark-worker-6   0.15%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   98.89%    317.6MiB / 1GiB     31.01%    341MB / 312MB   63.8MB / 205MB    64
67845b7d52e2   spark-worker-4   0.13%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   94.03%    265.3MiB / 1GiB     25.91%    319MB / 305MB   48.8MB / 216MB    64
6fcd49ee3b4b   spark-master     0.07%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     0.63%     456.1MiB / 1GiB     44.54%    16MB / 279kB    7.41MB / 36.9kB   65
11964334ba78   spark-worker-3   100.50%   428MiB / 1GiB       41.80%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   101.14%   400.8MiB / 1GiB     39.14%    293MB / 326MB   2.53MB / 64MB     64
32b8509ddfd9   spark-worker-6   0.14%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   100.68%   348.4MiB / 1GiB     34.03%    341MB / 312MB   63.8MB / 205MB    64
67845b7d52e2   spark-worker-4   0.14%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   100.55%   290.9MiB / 1GiB     28.41%    319MB / 305MB   48.8MB / 216MB    64
6fcd49ee3b4b   spark-master     0.08%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     0.63%     456.1MiB / 1GiB     44.54%    16MB / 279kB    7.41MB / 36.9kB   65
11964334ba78   spark-worker-3   100.50%   428MiB / 1GiB       41.80%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   101.14%   400.8MiB / 1GiB     39.14%    293MB / 326MB   2.53MB / 64MB     64
32b8509ddfd9   spark-worker-6   0.14%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   100.68%   348.4MiB / 1GiB     34.03%    341MB / 312MB   63.8MB / 205MB    64
67845b7d52e2   spark-worker-4   0.14%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   100.55%   290.9MiB / 1GiB     28.41%    319MB / 305MB   48.8MB / 216MB    64
6fcd49ee3b4b   spark-master     0.08%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     0.58%     456.1MiB / 1GiB     44.54%    16MB / 279kB    7.41MB / 36.9kB   65
11964334ba78   spark-worker-3   102.75%   442.4MiB / 1GiB     43.21%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   99.04%    417.8MiB / 1GiB     40.80%    293MB / 326MB   2.53MB / 64MB     64
32b8509ddfd9   spark-worker-6   0.17%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   99.89%    362.7MiB / 1GiB     35.42%    341MB / 312MB   63.8MB / 205MB    64
67845b7d52e2   spark-worker-4   0.18%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   101.16%   306.8MiB / 1GiB     29.96%    319MB / 305MB   48.8MB / 216MB    64
6fcd49ee3b4b   spark-master     0.07%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     0.58%     456.1MiB / 1GiB     44.54%    16MB / 279kB    7.41MB / 36.9kB   65
11964334ba78   spark-worker-3   102.75%   442.4MiB / 1GiB     43.21%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   99.04%    417.8MiB / 1GiB     40.80%    293MB / 326MB   2.53MB / 64MB     64
32b8509ddfd9   spark-worker-6   0.17%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   99.89%    362.7MiB / 1GiB     35.42%    341MB / 312MB   63.8MB / 205MB    64
67845b7d52e2   spark-worker-4   0.18%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   101.16%   306.8MiB / 1GiB     29.96%    319MB / 305MB   48.8MB / 216MB    64
6fcd49ee3b4b   spark-master     0.07%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     0.77%     456.1MiB / 1GiB     44.54%    16MB / 279kB    7.41MB / 36.9kB   65
11964334ba78   spark-worker-3   79.39%    447.3MiB / 1GiB     43.68%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   89.78%    419.2MiB / 1GiB     40.94%    293MB / 326MB   2.53MB / 64MB     64
32b8509ddfd9   spark-worker-6   0.20%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   86.84%    363.6MiB / 1GiB     35.50%    341MB / 312MB   63.8MB / 205MB    64
67845b7d52e2   spark-worker-4   0.19%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   92.36%    307.7MiB / 1GiB     30.05%    319MB / 305MB   48.8MB / 216MB    64
6fcd49ee3b4b   spark-master     0.11%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     0.77%     456.1MiB / 1GiB     44.54%    16MB / 279kB    7.41MB / 36.9kB   65
11964334ba78   spark-worker-3   79.39%    447.3MiB / 1GiB     43.68%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   89.78%    419.2MiB / 1GiB     40.94%    293MB / 326MB   2.53MB / 64MB     64
32b8509ddfd9   spark-worker-6   0.20%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   86.84%    363.6MiB / 1GiB     35.50%    341MB / 312MB   63.8MB / 205MB    64
67845b7d52e2   spark-worker-4   0.19%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   92.36%    307.7MiB / 1GiB     30.05%    319MB / 305MB   48.8MB / 216MB    64
6fcd49ee3b4b   spark-master     0.11%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     5.71%     457.4MiB / 1GiB     44.66%    16MB / 279kB    7.41MB / 69.6kB   66
11964334ba78   spark-worker-3   81.07%    447.5MiB / 1GiB     43.70%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   88.60%    419.4MiB / 1GiB     40.96%    293MB / 326MB   2.53MB / 64MB     64
32b8509ddfd9   spark-worker-6   0.32%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   75.48%    363.7MiB / 1GiB     35.52%    341MB / 312MB   63.8MB / 205MB    64
67845b7d52e2   spark-worker-4   0.22%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   64.94%    313.1MiB / 1GiB     30.58%    319MB / 305MB   48.8MB / 216MB    64
6fcd49ee3b4b   spark-master     0.14%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     5.71%     457.4MiB / 1GiB     44.66%    16MB / 279kB    7.41MB / 69.6kB   66
11964334ba78   spark-worker-3   81.07%    447.5MiB / 1GiB     43.70%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   88.60%    419.4MiB / 1GiB     40.96%    293MB / 326MB   2.53MB / 64MB     64
32b8509ddfd9   spark-worker-6   0.32%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   75.48%    363.7MiB / 1GiB     35.52%    341MB / 312MB   63.8MB / 205MB    64
67845b7d52e2   spark-worker-4   0.22%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   64.94%    313.1MiB / 1GiB     30.58%    319MB / 305MB   48.8MB / 216MB    64
6fcd49ee3b4b   spark-master     0.14%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     35.74%    466.6MiB / 1GiB     45.57%    16MB / 294kB    7.44MB / 885kB    70
11964334ba78   spark-worker-3   46.20%    448.1MiB / 1GiB     43.76%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   53.38%    436.7MiB / 1GiB     42.64%    293MB / 326MB   2.53MB / 64MB     65
32b8509ddfd9   spark-worker-6   0.24%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   61.27%    367MiB / 1GiB       35.84%    341MB / 312MB   63.8MB / 206MB    64
67845b7d52e2   spark-worker-4   0.21%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   0.61%     313.4MiB / 1GiB     30.61%    319MB / 305MB   48.8MB / 216MB    65
6fcd49ee3b4b   spark-master     0.18%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     35.74%    466.6MiB / 1GiB     45.57%    16MB / 294kB    7.44MB / 885kB    70
11964334ba78   spark-worker-3   46.20%    448.1MiB / 1GiB     43.76%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   53.38%    436.7MiB / 1GiB     42.64%    293MB / 326MB   2.53MB / 64MB     65
32b8509ddfd9   spark-worker-6   0.24%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   61.27%    367MiB / 1GiB       35.84%    341MB / 312MB   63.8MB / 206MB    64
67845b7d52e2   spark-worker-4   0.21%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   0.61%     313.4MiB / 1GiB     30.61%    319MB / 305MB   48.8MB / 216MB    65
6fcd49ee3b4b   spark-master     0.18%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     21.58%    474.1MiB / 1GiB     46.29%    16MB / 439kB    7.44MB / 885kB    70
11964334ba78   spark-worker-3   93.27%    454.8MiB / 1GiB     44.42%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   89.58%    443.6MiB / 1GiB     43.32%    293MB / 326MB   2.53MB / 64MB     65
32b8509ddfd9   spark-worker-6   0.17%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   99.92%    396.9MiB / 1GiB     38.76%    341MB / 312MB   63.8MB / 206MB    65
67845b7d52e2   spark-worker-4   0.17%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   92.88%    338.1MiB / 1GiB     33.02%    319MB / 305MB   48.9MB / 216MB    65
6fcd49ee3b4b   spark-master     0.08%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     21.58%    474.1MiB / 1GiB     46.29%    16MB / 439kB    7.44MB / 885kB    70
11964334ba78   spark-worker-3   93.27%    454.8MiB / 1GiB     44.42%    330MB / 305MB   7.99MB / 71.2MB   65
0f3921b142f1   spark-worker-1   89.58%    443.6MiB / 1GiB     43.32%    293MB / 326MB   2.53MB / 64MB     65
32b8509ddfd9   spark-worker-6   0.17%     349.8MiB / 1GiB     34.16%    307MB / 351MB   2.22MB / 52MB     60
dfa8d3d7f2a8   spark-worker-2   99.92%    396.9MiB / 1GiB     38.76%    341MB / 312MB   63.8MB / 206MB    65
67845b7d52e2   spark-worker-4   0.17%     339.7MiB / 1GiB     33.18%    301MB / 285MB   12.4MB / 56MB     61
ffd9bf1f6a5f   spark-worker-5   92.88%    338.1MiB / 1GiB     33.02%    319MB / 305MB   48.9MB / 216MB    65
6fcd49ee3b4b   spark-master     0.08%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     11.60%    484.6MiB / 1GiB     47.33%    16MB / 442kB    7.44MB / 885kB    75
11964334ba78   spark-worker-3   89.70%    453.2MiB / 1GiB     44.26%    330MB / 305MB   7.99MB / 71.2MB   68
0f3921b142f1   spark-worker-1   87.49%    439.8MiB / 1GiB     42.95%    293MB / 326MB   2.53MB / 64MB     66
32b8509ddfd9   spark-worker-6   1.33%     350MiB / 1GiB       34.18%    307MB / 351MB   2.22MB / 52MB     62
dfa8d3d7f2a8   spark-worker-2   97.14%    397.3MiB / 1GiB     38.80%    341MB / 312MB   63.8MB / 206MB    66
67845b7d52e2   spark-worker-4   2.15%     340.1MiB / 1GiB     33.21%    301MB / 285MB   12.4MB / 56MB     64
ffd9bf1f6a5f   spark-worker-5   35.10%    338.6MiB / 1GiB     33.06%    319MB / 305MB   48.9MB / 216MB    68
6fcd49ee3b4b   spark-master     0.11%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
167af3246f06   spark-driver     11.60%    484.6MiB / 1GiB     47.33%    16MB / 442kB    7.44MB / 885kB    75
11964334ba78   spark-worker-3   89.70%    453.2MiB / 1GiB     44.26%    330MB / 305MB   7.99MB / 71.2MB   68
0f3921b142f1   spark-worker-1   87.49%    439.8MiB / 1GiB     42.95%    293MB / 326MB   2.53MB / 64MB     66
32b8509ddfd9   spark-worker-6   1.33%     350MiB / 1GiB       34.18%    307MB / 351MB   2.22MB / 52MB     62
dfa8d3d7f2a8   spark-worker-2   97.14%    397.3MiB / 1GiB     38.80%    341MB / 312MB   63.8MB / 206MB    66
67845b7d52e2   spark-worker-4   2.15%     340.1MiB / 1GiB     33.21%    301MB / 285MB   12.4MB / 56MB     64
ffd9bf1f6a5f   spark-worker-5   35.10%    338.6MiB / 1GiB     33.06%    319MB / 305MB   48.9MB / 216MB    68
6fcd49ee3b4b   spark-master     0.11%     175.6MiB / 1GiB     17.15%    830kB / 189kB   1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O        PIDS
167af3246f06   spark-driver     62.94%    498.8MiB / 1GiB     48.71%    16.1MB / 547kB   7.44MB / 885kB   122
11964334ba78   spark-worker-3   78.07%    466.1MiB / 1GiB     45.51%    330MB / 306MB    7.99MB / 72MB    74
0f3921b142f1   spark-worker-1   3.82%     441.1MiB / 1GiB     43.07%    293MB / 326MB    2.53MB / 64MB    74
32b8509ddfd9   spark-worker-6   54.88%    373MiB / 1GiB       36.43%    307MB / 351MB    2.22MB / 52MB    71
dfa8d3d7f2a8   spark-worker-2   17.22%    409MiB / 1GiB       39.94%    341MB / 312MB    63.8MB / 206MB   74
67845b7d52e2   spark-worker-4   58.35%    364.5MiB / 1GiB     35.60%    301MB / 285MB    12.4MB / 56MB    72
ffd9bf1f6a5f   spark-worker-5   52.41%    347.7MiB / 1GiB     33.96%    320MB / 305MB    48.9MB / 216MB   74
6fcd49ee3b4b   spark-master     0.07%     175.6MiB / 1GiB     17.15%    830kB / 189kB    1.25MB / 889kB   28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O        PIDS
167af3246f06   spark-driver     62.94%    498.8MiB / 1GiB     48.71%    16.1MB / 547kB   7.44MB / 885kB   122
11964334ba78   spark-worker-3   78.07%    466.1MiB / 1GiB     45.51%    330MB / 306MB    7.99MB / 72MB    74
0f3921b142f1   spark-worker-1   3.82%     441.1MiB / 1GiB     43.07%    293MB / 326MB    2.53MB / 64MB    74
32b8509ddfd9   spark-worker-6   54.88%    373MiB / 1GiB       36.43%    307MB / 351MB    2.22MB / 52MB    71
dfa8d3d7f2a8   spark-worker-2   17.22%    409MiB / 1GiB       39.94%    341MB / 312MB    63.8MB / 206MB   74
67845b7d52e2   spark-worker-4   58.35%    364.5MiB / 1GiB     35.60%    301MB / 285MB    12.4MB / 56MB    72
ffd9bf1f6a5f   spark-worker-5   52.41%    347.7MiB / 1GiB     33.96%    320MB / 305MB    48.9MB / 216MB   74
6fcd49ee3b4b   spark-master     0.07%     175.6MiB / 1GiB     17.15%    830kB / 189kB    1.25MB / 889kB   28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O        PIDS
167af3246f06   spark-driver     1.92%     493.5MiB / 1GiB     48.19%    16.1MB / 550kB   7.44MB / 885kB   122
11964334ba78   spark-worker-3   98.92%    467.7MiB / 1GiB     45.68%    330MB / 306MB    7.99MB / 72MB    74
0f3921b142f1   spark-worker-1   0.17%     441.1MiB / 1GiB     43.07%    293MB / 326MB    2.53MB / 64MB    74
32b8509ddfd9   spark-worker-6   98.21%    400.3MiB / 1GiB     39.09%    307MB / 351MB    2.22MB / 52MB    72
dfa8d3d7f2a8   spark-worker-2   0.17%     409MiB / 1GiB       39.94%    341MB / 312MB    63.8MB / 206MB   74
67845b7d52e2   spark-worker-4   99.71%    393.7MiB / 1GiB     38.44%    301MB / 285MB    12.4MB / 56MB    73
ffd9bf1f6a5f   spark-worker-5   95.52%    349.2MiB / 1GiB     34.10%    320MB / 305MB    48.9MB / 216MB   74
6fcd49ee3b4b   spark-master     0.06%     175.6MiB / 1GiB     17.15%    830kB / 189kB    1.25MB / 889kB   28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O        PIDS
167af3246f06   spark-driver     1.92%     493.5MiB / 1GiB     48.19%    16.1MB / 550kB   7.44MB / 885kB   122
11964334ba78   spark-worker-3   98.92%    467.7MiB / 1GiB     45.68%    330MB / 306MB    7.99MB / 72MB    74
0f3921b142f1   spark-worker-1   0.17%     441.1MiB / 1GiB     43.07%    293MB / 326MB    2.53MB / 64MB    74
32b8509ddfd9   spark-worker-6   98.21%    400.3MiB / 1GiB     39.09%    307MB / 351MB    2.22MB / 52MB    72
dfa8d3d7f2a8   spark-worker-2   0.17%     409MiB / 1GiB       39.94%    341MB / 312MB    63.8MB / 206MB   74
67845b7d52e2   spark-worker-4   99.71%    393.7MiB / 1GiB     38.44%    301MB / 285MB    12.4MB / 56MB    73
ffd9bf1f6a5f   spark-worker-5   95.52%    349.2MiB / 1GiB     34.10%    320MB / 305MB    48.9MB / 216MB   74
6fcd49ee3b4b   spark-master     0.06%     175.6MiB / 1GiB     17.15%    830kB / 189kB    1.25MB / 889kB   28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
167af3246f06   spark-driver     1.77%     493.6MiB / 1GiB     48.20%    16.1MB / 550kB   7.44MB / 885kB    122
11964334ba78   spark-worker-3   28.44%    467.9MiB / 1GiB     45.69%    330MB / 306MB    7.99MB / 72MB     74
0f3921b142f1   spark-worker-1   0.21%     441.1MiB / 1GiB     43.07%    293MB / 326MB    2.53MB / 64MB     74
32b8509ddfd9   spark-worker-6   101.06%   425.2MiB / 1GiB     41.52%    307MB / 351MB    2.22MB / 52MB     72
dfa8d3d7f2a8   spark-worker-2   0.18%     409MiB / 1GiB       39.94%    341MB / 312MB    63.8MB / 206MB    74
67845b7d52e2   spark-worker-4   99.56%    417MiB / 1GiB       40.72%    301MB / 285MB    12.4MB / 56.1MB   73
ffd9bf1f6a5f   spark-worker-5   30.17%    349.2MiB / 1GiB     34.10%    320MB / 305MB    48.9MB / 216MB    74
6fcd49ee3b4b   spark-master     0.07%     175.6MiB / 1GiB     17.15%    830kB / 189kB    1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
167af3246f06   spark-driver     1.77%     493.6MiB / 1GiB     48.20%    16.1MB / 550kB   7.44MB / 885kB    122
11964334ba78   spark-worker-3   28.44%    467.9MiB / 1GiB     45.69%    330MB / 306MB    7.99MB / 72MB     74
0f3921b142f1   spark-worker-1   0.21%     441.1MiB / 1GiB     43.07%    293MB / 326MB    2.53MB / 64MB     74
32b8509ddfd9   spark-worker-6   101.06%   425.2MiB / 1GiB     41.52%    307MB / 351MB    2.22MB / 52MB     72
dfa8d3d7f2a8   spark-worker-2   0.18%     409MiB / 1GiB       39.94%    341MB / 312MB    63.8MB / 206MB    74
67845b7d52e2   spark-worker-4   99.56%    417MiB / 1GiB       40.72%    301MB / 285MB    12.4MB / 56.1MB   73
ffd9bf1f6a5f   spark-worker-5   30.17%    349.2MiB / 1GiB     34.10%    320MB / 305MB    48.9MB / 216MB    74
6fcd49ee3b4b   spark-master     0.07%     175.6MiB / 1GiB     17.15%    830kB / 189kB    1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
167af3246f06   spark-driver     0.54%     493.6MiB / 1GiB     48.20%    16.1MB / 550kB   7.44MB / 885kB    122
11964334ba78   spark-worker-3   0.26%     467.9MiB / 1GiB     45.69%    330MB / 306MB    7.99MB / 72MB     74
0f3921b142f1   spark-worker-1   0.34%     441.1MiB / 1GiB     43.07%    293MB / 326MB    2.53MB / 64MB     74
32b8509ddfd9   spark-worker-6   99.39%    436MiB / 1GiB       42.58%    307MB / 351MB    2.22MB / 52MB     72
dfa8d3d7f2a8   spark-worker-2   0.24%     409MiB / 1GiB       39.94%    341MB / 312MB    63.8MB / 206MB    74
67845b7d52e2   spark-worker-4   100.79%   428.7MiB / 1GiB     41.87%    301MB / 285MB    12.4MB / 56.1MB   73
ffd9bf1f6a5f   spark-worker-5   0.23%     349.2MiB / 1GiB     34.10%    320MB / 305MB    48.9MB / 216MB    74
6fcd49ee3b4b   spark-master     0.19%     175.6MiB / 1GiB     17.15%    830kB / 189kB    1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
167af3246f06   spark-driver     0.54%     493.6MiB / 1GiB     48.20%    16.1MB / 550kB   7.44MB / 885kB    122
11964334ba78   spark-worker-3   0.26%     467.9MiB / 1GiB     45.69%    330MB / 306MB    7.99MB / 72MB     74
0f3921b142f1   spark-worker-1   0.34%     441.1MiB / 1GiB     43.07%    293MB / 326MB    2.53MB / 64MB     74
32b8509ddfd9   spark-worker-6   99.39%    436MiB / 1GiB       42.58%    307MB / 351MB    2.22MB / 52MB     72
dfa8d3d7f2a8   spark-worker-2   0.24%     409MiB / 1GiB       39.94%    341MB / 312MB    63.8MB / 206MB    74
67845b7d52e2   spark-worker-4   100.79%   428.7MiB / 1GiB     41.87%    301MB / 285MB    12.4MB / 56.1MB   73
ffd9bf1f6a5f   spark-worker-5   0.23%     349.2MiB / 1GiB     34.10%    320MB / 305MB    48.9MB / 216MB    74
6fcd49ee3b4b   spark-master     0.19%     175.6MiB / 1GiB     17.15%    830kB / 189kB    1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
167af3246f06   spark-driver     1.01%     493.6MiB / 1GiB     48.20%    16.1MB / 550kB   7.44MB / 885kB    122
11964334ba78   spark-worker-3   0.43%     467.9MiB / 1GiB     45.69%    330MB / 306MB    7.99MB / 72MB     74
0f3921b142f1   spark-worker-1   0.42%     441.1MiB / 1GiB     43.08%    293MB / 326MB    2.53MB / 64MB     74
32b8509ddfd9   spark-worker-6   99.88%    440.9MiB / 1GiB     43.06%    307MB / 351MB    2.22MB / 52MB     72
dfa8d3d7f2a8   spark-worker-2   0.47%     400.1MiB / 1GiB     39.07%    341MB / 312MB    63.8MB / 206MB    74
67845b7d52e2   spark-worker-4   72.52%    430.5MiB / 1GiB     42.04%    301MB / 285MB    12.4MB / 56.1MB   73
ffd9bf1f6a5f   spark-worker-5   0.44%     349.2MiB / 1GiB     34.10%    320MB / 305MB    48.9MB / 216MB    74
6fcd49ee3b4b   spark-master     0.46%     175.6MiB / 1GiB     17.15%    838kB / 189kB    1.25MB / 889kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
167af3246f06   spark-driver     1.01%     493.6MiB / 1GiB     48.20%    16.1MB / 550kB   7.44MB / 885kB    122
11964334ba78   spark-worker-3   0.43%     467.9MiB / 1GiB     45.69%    330MB / 306MB    7.99MB / 72MB     74
0f3921b142f1   spark-worker-1   0.42%     441.1MiB / 1GiB     43.08%    293MB / 326MB    2.53MB / 64MB     74
32b8509ddfd9   spark-worker-6   99.88%    440.9MiB / 1GiB     43.06%    307MB / 351MB    2.22MB / 52MB     72
dfa8d3d7f2a8   spark-worker-2   0.47%     400.1MiB / 1GiB     39.07%    341MB / 312MB    63.8MB / 206MB    74
67845b7d52e2   spark-worker-4   72.52%    430.5MiB / 1GiB     42.04%    301MB / 285MB    12.4MB / 56.1MB   73
