d8db7b440552   spark-worker-3   3.10%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.86%     296.3MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.88%     210.9MiB / 1GiB     20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.93%     174.4MiB / 1GiB     17.03%    1.28MB / 288kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     6.65%     341.5MiB / 1GiB     33.35%    28.2MB / 6.07MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.63%     322.5MiB / 1GiB     31.49%    148MB / 209MB     17.4MB / 123MB    60
ec695456be79   spark-worker-2   0.93%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   1.37%     334.5MiB / 1GiB     32.66%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   3.10%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.86%     296.3MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.88%     210.9MiB / 1GiB     20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.93%     174.4MiB / 1GiB     17.03%    1.28MB / 288kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     6.65%     341.5MiB / 1GiB     33.35%    28.2MB / 6.07MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.91%     322.5MiB / 1GiB     31.50%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.51%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.48%     334.5MiB / 1GiB     32.66%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.68%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.69%     296.3MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.51%     210.9MiB / 1GiB     20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.17%     174.4MiB / 1GiB     17.03%    1.28MB / 288kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     3.02%     341.4MiB / 1GiB     33.34%    28.5MB / 6.08MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.91%     322.5MiB / 1GiB     31.50%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.51%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.48%     334.5MiB / 1GiB     32.66%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.68%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.69%     296.3MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.51%     210.9MiB / 1GiB     20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.17%     174.4MiB / 1GiB     17.03%    1.28MB / 288kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     3.02%     341.4MiB / 1GiB     33.34%    28.5MB / 6.08MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.59%     322.5MiB / 1GiB     31.50%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.72%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.60%     334.5MiB / 1GiB     32.66%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.51%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.53%     296.3MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.58%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.82%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     3.85%     341.5MiB / 1GiB     33.35%    28.8MB / 6.08MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.59%     322.5MiB / 1GiB     31.50%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.72%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.60%     334.5MiB / 1GiB     32.66%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.51%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.53%     296.3MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.58%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.82%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     3.85%     341.5MiB / 1GiB     33.35%    28.8MB / 6.08MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.63%     322.5MiB / 1GiB     31.50%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.63%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.39%     334.5MiB / 1GiB     32.66%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.58%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.49%     296.3MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.56%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.21%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     3.99%     341.6MiB / 1GiB     33.36%    29.1MB / 6.08MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.63%     322.5MiB / 1GiB     31.50%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.63%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.39%     334.5MiB / 1GiB     32.66%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.58%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.49%     296.3MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.56%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.21%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     3.99%     341.6MiB / 1GiB     33.36%    29.1MB / 6.08MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.58%     322.5MiB / 1GiB     31.50%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.57%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   1.17%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.64%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.54%     296.3MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.57%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.39%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     4.67%     341.5MiB / 1GiB     33.35%    29.4MB / 6.08MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.58%     322.5MiB / 1GiB     31.50%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.57%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   1.17%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.64%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.54%     296.3MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.57%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.39%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     4.67%     341.5MiB / 1GiB     33.35%    29.4MB / 6.08MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.56%     322.5MiB / 1GiB     31.50%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.57%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.43%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.69%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.71%     296.3MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.65%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.26%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     4.00%     341.4MiB / 1GiB     33.34%    29.7MB / 6.08MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.56%     322.5MiB / 1GiB     31.50%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.57%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.43%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.69%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.71%     296.3MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.65%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.26%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     4.00%     341.4MiB / 1GiB     33.34%    29.7MB / 6.08MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   1.84%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.60%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.86%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.79%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   1.47%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   1.65%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.62%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     6.72%     341.7MiB / 1GiB     33.37%    29.9MB / 6.08MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   1.84%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.60%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.86%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.79%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   1.47%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   1.65%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.62%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     6.72%     341.7MiB / 1GiB     33.37%    29.9MB / 6.08MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.44%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.56%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   1.76%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.55%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.53%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.59%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.41%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     3.62%     341.7MiB / 1GiB     33.37%    30.1MB / 6.09MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.44%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.56%     327.6MiB / 1GiB     31.99%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   1.76%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.55%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.53%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.59%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.41%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     3.62%     341.7MiB / 1GiB     33.37%    30.1MB / 6.09MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.77%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   1.90%     327.7MiB / 1GiB     32.00%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.60%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.57%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   1.65%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.92%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.34%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     5.10%     341.4MiB / 1GiB     33.34%    30.2MB / 6.09MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.77%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   1.90%     327.7MiB / 1GiB     32.00%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.60%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.57%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   1.65%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.92%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.34%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     5.10%     341.4MiB / 1GiB     33.34%    30.2MB / 6.09MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.58%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   1.90%     327.7MiB / 1GiB     32.00%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.60%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   4.53%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.57%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.68%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.25%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     4.43%     341.7MiB / 1GiB     33.37%    30.4MB / 6.09MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.58%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.57%     327.7MiB / 1GiB     32.00%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.84%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   4.53%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.57%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.68%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.25%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     4.43%     341.7MiB / 1GiB     33.37%    30.4MB / 6.09MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.58%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.57%     327.7MiB / 1GiB     32.00%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.84%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   4.53%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.57%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.68%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.25%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.21MB    28
1ceec149a78c   spark-driver     4.43%     341.7MiB / 1GiB     33.37%    30.4MB / 6.09MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.68%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.91%     327.7MiB / 1GiB     32.00%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.48%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   1.06%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.38%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.49%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.25%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.22MB    28
1ceec149a78c   spark-driver     3.12%     341.7MiB / 1GiB     33.37%    30.6MB / 6.09MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.68%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.91%     327.7MiB / 1GiB     32.00%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   0.48%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   1.06%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   0.38%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   0.49%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.25%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.22MB    28
1ceec149a78c   spark-driver     3.12%     341.7MiB / 1GiB     33.37%    30.6MB / 6.09MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.89%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   1.35%     327.7MiB / 1GiB     32.00%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   1.12%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   1.18%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   1.36%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   1.23%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.43%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.22MB    28
1ceec149a78c   spark-driver     3.55%     341.6MiB / 1GiB     33.36%    30.7MB / 6.09MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.89%     322.8MiB / 1GiB     31.52%    148MB / 209MB     17.5MB / 123MB    60
ec695456be79   spark-worker-2   1.35%     327.7MiB / 1GiB     32.00%    177MB / 197MB     9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   1.12%     334.5MiB / 1GiB     32.67%    155MB / 177MB     9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   1.18%     345.9MiB / 1GiB     33.78%    144MB / 171MB     5.88MB / 50.7MB   61
e0e8a2ab5137   spark-worker-4   1.36%     296.4MiB / 1GiB     28.94%    198MB / 172MB     35MB / 159MB      60
18ceaa31f572   spark-worker-6   1.23%     211MiB / 1GiB       20.60%    287MB / 174MB     40.5MB / 267MB    61
4932893b9d40   spark-master     0.43%     174.4MiB / 1GiB     17.03%    1.28MB / 289kB    549kB / 1.22MB    28
1ceec149a78c   spark-driver     3.55%     341.6MiB / 1GiB     33.36%    30.7MB / 6.09MB   11.9MB / 2MB      65
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
378d69cb511c   spark-worker-5   0.57%     322.8MiB / 1GiB     31.52%    148MB / 209MB    17.5MB / 123MB    60
ec695456be79   spark-worker-2   0.66%     327.7MiB / 1GiB     32.00%    177MB / 197MB    9.18MB / 102MB    61
1346b17b1e4e   spark-worker-1   1.39%     334.5MiB / 1GiB     32.67%    155MB / 177MB    9.43MB / 58.1MB   60
d8db7b440552   spark-worker-3   0.86%     345.9MiB / 1GiB     33.78%    144MB / 171MB    5.88MB / 50.7MB   61
