[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
00e68c3d4611   spark-worker-6   66.01%    837.9MiB / 1GiB     81.83%    202MB / 204MB     292MB / 615MB     142
73bf2fc7d910   spark-worker-4   66.07%    804.2MiB / 1GiB     78.54%    163MB / 183MB     14.5MB / 34.7MB   143
f841a1fea1b2   spark-worker-2   6.59%     702.1MiB / 1GiB     68.56%    153MB / 168MB     11.4MB / 12.9MB   141
4e5b5483ed2f   spark-worker-3   4.80%     843.5MiB / 1GiB     82.38%    173MB / 153MB     57.8MB / 29.2MB   143
4896f71aef73   spark-worker-5   70.48%    806.1MiB / 1GiB     78.72%    202MB / 182MB     19.3MB / 28.4MB   143
f34e9addb485   spark-worker-1   5.18%     712.4MiB / 1GiB     69.57%    200MB / 198MB     126MB / 300MB     143
a5264a101823   spark-master     0.09%     174.3MiB / 1GiB     17.02%    492kB / 120kB     1.76MB / 680kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     43.84%    635.1MiB / 1GiB     62.02%    2.47MB / 7.48MB   95.2MB / 2.63MB   251
00e68c3d4611   spark-worker-6   66.01%    837.9MiB / 1GiB     81.83%    202MB / 204MB     292MB / 615MB     142
73bf2fc7d910   spark-worker-4   66.07%    804.2MiB / 1GiB     78.54%    163MB / 183MB     14.5MB / 34.7MB   143
f841a1fea1b2   spark-worker-2   6.59%     702.1MiB / 1GiB     68.56%    153MB / 168MB     11.4MB / 12.9MB   141
4e5b5483ed2f   spark-worker-3   4.80%     843.5MiB / 1GiB     82.38%    173MB / 153MB     57.8MB / 29.2MB   143
4896f71aef73   spark-worker-5   70.48%    806.1MiB / 1GiB     78.72%    202MB / 182MB     19.3MB / 28.4MB   143
f34e9addb485   spark-worker-1   5.18%     712.4MiB / 1GiB     69.57%    200MB / 198MB     126MB / 300MB     143
a5264a101823   spark-master     0.09%     174.3MiB / 1GiB     17.02%    492kB / 120kB     1.76MB / 680kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     10.94%    635.5MiB / 1GiB     62.06%    2.59MB / 7.59MB   95.2MB / 2.64MB   251
00e68c3d4611   spark-worker-6   63.05%    1014MiB / 1GiB      99.06%    202MB / 205MB     292MB / 615MB     161
73bf2fc7d910   spark-worker-4   65.51%    1013MiB / 1GiB      98.94%    163MB / 183MB     15MB / 53.2MB     161
f841a1fea1b2   spark-worker-2   67.38%    924.6MiB / 1GiB     90.29%    154MB / 169MB     12.5MB / 13MB     159
4e5b5483ed2f   spark-worker-3   61.99%    1017MiB / 1GiB      99.33%    173MB / 154MB     58.3MB / 55.9MB   161
4896f71aef73   spark-worker-5   65.63%    1011MiB / 1GiB      98.72%    202MB / 182MB     19.5MB / 47.1MB   161
f34e9addb485   spark-worker-1   64.51%    928.2MiB / 1GiB     90.64%    200MB / 198MB     126MB / 301MB     161
a5264a101823   spark-master     0.09%     174.3MiB / 1GiB     17.02%    492kB / 120kB     1.76MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     10.94%    635.5MiB / 1GiB     62.06%    2.59MB / 7.59MB   95.2MB / 2.64MB   251
00e68c3d4611   spark-worker-6   63.05%    1014MiB / 1GiB      99.06%    202MB / 205MB     292MB / 615MB     161
73bf2fc7d910   spark-worker-4   65.51%    1013MiB / 1GiB      98.94%    163MB / 183MB     15MB / 53.2MB     161
f841a1fea1b2   spark-worker-2   67.38%    924.6MiB / 1GiB     90.29%    154MB / 169MB     12.5MB / 13MB     159
4e5b5483ed2f   spark-worker-3   61.99%    1017MiB / 1GiB      99.33%    173MB / 154MB     58.3MB / 55.9MB   161
4896f71aef73   spark-worker-5   65.63%    1011MiB / 1GiB      98.72%    202MB / 182MB     19.5MB / 47.1MB   161
f34e9addb485   spark-worker-1   64.51%    928.2MiB / 1GiB     90.64%    200MB / 198MB     126MB / 301MB     161
a5264a101823   spark-master     0.09%     174.3MiB / 1GiB     17.02%    492kB / 120kB     1.76MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.70%     635.7MiB / 1GiB     62.08%    2.59MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   81.20%    1023MiB / 1GiB      99.87%    203MB / 206MB     292MB / 631MB     161
73bf2fc7d910   spark-worker-4   86.32%    1016MiB / 1GiB      99.24%    164MB / 184MB     15.1MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   80.14%    931.8MiB / 1GiB     91.00%    155MB / 170MB     12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   83.37%    1015MiB / 1GiB      99.15%    174MB / 154MB     58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   79.11%    1012MiB / 1GiB      98.78%    203MB / 183MB     19.5MB / 65.2MB   161
f34e9addb485   spark-worker-1   75.70%    957.2MiB / 1GiB     93.48%    201MB / 199MB     126MB / 301MB     161
a5264a101823   spark-master     0.08%     174.3MiB / 1GiB     17.02%    492kB / 120kB     1.76MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.70%     635.7MiB / 1GiB     62.08%    2.59MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   81.20%    1023MiB / 1GiB      99.87%    203MB / 206MB     292MB / 631MB     161
73bf2fc7d910   spark-worker-4   86.32%    1016MiB / 1GiB      99.24%    164MB / 184MB     15.1MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   80.14%    931.8MiB / 1GiB     91.00%    155MB / 170MB     12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   83.37%    1015MiB / 1GiB      99.15%    174MB / 154MB     58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   79.11%    1012MiB / 1GiB      98.78%    203MB / 183MB     19.5MB / 65.2MB   161
f34e9addb485   spark-worker-1   75.70%    957.2MiB / 1GiB     93.48%    201MB / 199MB     126MB / 301MB     161
a5264a101823   spark-master     0.08%     174.3MiB / 1GiB     17.02%    492kB / 120kB     1.76MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     1.79%     631.4MiB / 1GiB     61.66%    2.59MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   73.12%    911MiB / 1GiB       88.96%    204MB / 207MB     301MB / 631MB     161
73bf2fc7d910   spark-worker-4   87.50%    881.3MiB / 1GiB     86.06%    165MB / 185MB     16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   78.99%    806.5MiB / 1GiB     78.76%    156MB / 171MB     12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   83.37%    1015MiB / 1GiB      99.15%    174MB / 154MB     58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   87.53%    871MiB / 1GiB       85.06%    204MB / 184MB     19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   87.36%    814.5MiB / 1GiB     79.54%    202MB / 200MB     126MB / 301MB     161
a5264a101823   spark-master     0.65%     174.3MiB / 1GiB     17.03%    500kB / 121kB     1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     1.79%     631.4MiB / 1GiB     61.66%    2.59MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   73.12%    911MiB / 1GiB       88.96%    204MB / 207MB     301MB / 631MB     161
73bf2fc7d910   spark-worker-4   87.50%    881.3MiB / 1GiB     86.06%    165MB / 185MB     16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   78.99%    806.5MiB / 1GiB     78.76%    156MB / 171MB     12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   78.23%    895.9MiB / 1GiB     87.49%    175MB / 156MB     58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   87.53%    871MiB / 1GiB       85.06%    204MB / 184MB     19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   87.36%    814.5MiB / 1GiB     79.54%    202MB / 200MB     126MB / 301MB     161
a5264a101823   spark-master     0.65%     174.3MiB / 1GiB     17.03%    500kB / 121kB     1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     1.79%     631.4MiB / 1GiB     61.66%    2.59MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   73.12%    911MiB / 1GiB       88.96%    204MB / 207MB     301MB / 631MB     161
73bf2fc7d910   spark-worker-4   87.50%    881.3MiB / 1GiB     86.06%    165MB / 185MB     16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   78.99%    806.5MiB / 1GiB     78.76%    156MB / 171MB     12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   78.23%    895.9MiB / 1GiB     87.49%    175MB / 156MB     58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   87.53%    871MiB / 1GiB       85.06%    204MB / 184MB     19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   87.36%    814.5MiB / 1GiB     79.54%    202MB / 200MB     126MB / 301MB     161
a5264a101823   spark-master     0.65%     174.3MiB / 1GiB     17.03%    500kB / 121kB     1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.91%     631.4MiB / 1GiB     61.66%    2.59MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   78.54%    890.7MiB / 1GiB     86.99%    205MB / 208MB     301MB / 631MB     161
73bf2fc7d910   spark-worker-4   85.31%    881.3MiB / 1GiB     86.06%    166MB / 186MB     16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   82.97%    806.5MiB / 1GiB     78.76%    157MB / 172MB     12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   87.72%    896MiB / 1GiB       87.50%    176MB / 157MB     58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   75.91%    871MiB / 1GiB       85.06%    205MB / 185MB     19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   84.51%    814.4MiB / 1GiB     79.54%    203MB / 201MB     126MB / 301MB     161
a5264a101823   spark-master     0.05%     174.3MiB / 1GiB     17.03%    500kB / 121kB     1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.91%     631.4MiB / 1GiB     61.66%    2.59MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   78.54%    890.7MiB / 1GiB     86.99%    205MB / 208MB     301MB / 631MB     161
73bf2fc7d910   spark-worker-4   85.31%    881.3MiB / 1GiB     86.06%    166MB / 186MB     16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   82.97%    806.5MiB / 1GiB     78.76%    157MB / 172MB     12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   87.72%    896MiB / 1GiB       87.50%    176MB / 157MB     58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   75.91%    871MiB / 1GiB       85.06%    205MB / 185MB     19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   84.51%    814.4MiB / 1GiB     79.54%    203MB / 201MB     126MB / 301MB     161
a5264a101823   spark-master     0.05%     174.3MiB / 1GiB     17.03%    500kB / 121kB     1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.71%     631.4MiB / 1GiB     61.66%    2.6MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   80.24%    874.7MiB / 1GiB     85.42%    206MB / 209MB    301MB / 631MB     161
73bf2fc7d910   spark-worker-4   90.64%    881.3MiB / 1GiB     86.06%    167MB / 187MB    16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   78.76%    806.6MiB / 1GiB     78.77%    158MB / 173MB    12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   82.00%    896MiB / 1GiB       87.50%    177MB / 158MB    58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   79.61%    871MiB / 1GiB       85.06%    206MB / 186MB    19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   82.23%    814.4MiB / 1GiB     79.54%    204MB / 202MB    126MB / 301MB     161
a5264a101823   spark-master     0.06%     174.3MiB / 1GiB     17.03%    500kB / 121kB    1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.71%     631.4MiB / 1GiB     61.66%    2.6MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   80.24%    874.7MiB / 1GiB     85.42%    206MB / 209MB    301MB / 631MB     161
73bf2fc7d910   spark-worker-4   90.64%    881.3MiB / 1GiB     86.06%    167MB / 187MB    16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   78.76%    806.6MiB / 1GiB     78.77%    158MB / 173MB    12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   82.00%    896MiB / 1GiB       87.50%    177MB / 158MB    58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   79.61%    871MiB / 1GiB       85.06%    206MB / 186MB    19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   82.23%    814.4MiB / 1GiB     79.54%    204MB / 202MB    126MB / 301MB     161
a5264a101823   spark-master     0.06%     174.3MiB / 1GiB     17.03%    500kB / 121kB    1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.48%     631.4MiB / 1GiB     61.66%    2.6MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   79.49%    904MiB / 1GiB       88.28%    207MB / 209MB    301MB / 631MB     161
73bf2fc7d910   spark-worker-4   71.07%    950.2MiB / 1GiB     92.79%    168MB / 188MB    16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   85.61%    822.6MiB / 1GiB     80.33%    159MB / 174MB    12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   74.59%    905.8MiB / 1GiB     88.45%    178MB / 159MB    58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   89.01%    901.5MiB / 1GiB     88.03%    207MB / 187MB    19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   89.55%    859.6MiB / 1GiB     83.95%    205MB / 203MB    126MB / 301MB     161
a5264a101823   spark-master     0.05%     174.3MiB / 1GiB     17.03%    500kB / 121kB    1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.48%     631.4MiB / 1GiB     61.66%    2.6MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   79.49%    904MiB / 1GiB       88.28%    207MB / 209MB    301MB / 631MB     161
73bf2fc7d910   spark-worker-4   71.07%    950.2MiB / 1GiB     92.79%    168MB / 188MB    16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   85.61%    822.6MiB / 1GiB     80.33%    159MB / 174MB    12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   74.59%    905.8MiB / 1GiB     88.45%    178MB / 159MB    58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   89.01%    901.5MiB / 1GiB     88.03%    207MB / 187MB    19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   89.55%    859.6MiB / 1GiB     83.95%    205MB / 203MB    126MB / 301MB     161
a5264a101823   spark-master     0.05%     174.3MiB / 1GiB     17.03%    500kB / 121kB    1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.92%     631.5MiB / 1GiB     61.67%    2.6MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   86.38%    906.3MiB / 1GiB     88.50%    208MB / 210MB    301MB / 631MB     161
73bf2fc7d910   spark-worker-4   73.32%    895MiB / 1GiB       87.41%    169MB / 189MB    16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   89.48%    821.5MiB / 1GiB     80.22%    160MB / 175MB    12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   79.04%    956.5MiB / 1GiB     93.41%    179MB / 160MB    58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   86.20%    895.2MiB / 1GiB     87.42%    208MB / 188MB    19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   79.12%    836.2MiB / 1GiB     81.66%    206MB / 204MB    126MB / 301MB     161
a5264a101823   spark-master     0.06%     174.3MiB / 1GiB     17.03%    500kB / 121kB    1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.92%     631.5MiB / 1GiB     61.67%    2.6MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   86.38%    906.3MiB / 1GiB     88.50%    208MB / 210MB    301MB / 631MB     161
73bf2fc7d910   spark-worker-4   73.32%    895MiB / 1GiB       87.41%    169MB / 189MB    16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   89.48%    821.5MiB / 1GiB     80.22%    160MB / 175MB    12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   79.04%    956.5MiB / 1GiB     93.41%    179MB / 160MB    58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   86.20%    895.2MiB / 1GiB     87.42%    208MB / 188MB    19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   79.12%    836.2MiB / 1GiB     81.66%    206MB / 204MB    126MB / 301MB     161
a5264a101823   spark-master     0.06%     174.3MiB / 1GiB     17.03%    500kB / 121kB    1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.36%     631.5MiB / 1GiB     61.67%    2.6MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   85.36%    906.1MiB / 1GiB     88.48%    209MB / 211MB    301MB / 631MB     161
73bf2fc7d910   spark-worker-4   80.97%    895.1MiB / 1GiB     87.41%    170MB / 190MB    16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   78.34%    821.5MiB / 1GiB     80.22%    161MB / 176MB    12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   89.12%    911.7MiB / 1GiB     89.03%    180MB / 161MB    58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   78.78%    887.8MiB / 1GiB     86.70%    209MB / 189MB    19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   80.93%    836.2MiB / 1GiB     81.66%    207MB / 205MB    126MB / 301MB     161
a5264a101823   spark-master     0.06%     174.3MiB / 1GiB     17.03%    500kB / 121kB    1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.36%     631.5MiB / 1GiB     61.67%    2.6MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   85.36%    906.1MiB / 1GiB     88.48%    209MB / 211MB    301MB / 631MB     161
73bf2fc7d910   spark-worker-4   80.97%    895.1MiB / 1GiB     87.41%    170MB / 190MB    16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   78.34%    821.5MiB / 1GiB     80.22%    161MB / 176MB    12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   89.12%    911.7MiB / 1GiB     89.03%    180MB / 161MB    58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   78.78%    887.8MiB / 1GiB     86.70%    209MB / 189MB    19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   80.93%    836.2MiB / 1GiB     81.66%    207MB / 205MB    126MB / 301MB     161
a5264a101823   spark-master     0.06%     174.3MiB / 1GiB     17.03%    500kB / 121kB    1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.37%     631.5MiB / 1GiB     61.67%    2.6MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   90.61%    906MiB / 1GiB       88.48%    209MB / 212MB    301MB / 631MB     161
73bf2fc7d910   spark-worker-4   84.94%    895MiB / 1GiB       87.41%    171MB / 191MB    16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   91.34%    821.5MiB / 1GiB     80.22%    162MB / 177MB    12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   85.88%    912.6MiB / 1GiB     89.12%    181MB / 162MB    58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   68.93%    887.8MiB / 1GiB     86.70%    210MB / 190MB    19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   73.13%    836.2MiB / 1GiB     81.66%    208MB / 206MB    126MB / 301MB     161
a5264a101823   spark-master     0.05%     174.3MiB / 1GiB     17.03%    500kB / 121kB    1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.37%     631.5MiB / 1GiB     61.67%    2.6MB / 7.59MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   90.61%    906MiB / 1GiB       88.48%    209MB / 212MB    301MB / 631MB     161
73bf2fc7d910   spark-worker-4   84.94%    895MiB / 1GiB       87.41%    171MB / 191MB    16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   91.34%    821.5MiB / 1GiB     80.22%    162MB / 177MB    12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   85.88%    912.6MiB / 1GiB     89.12%    181MB / 162MB    58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   68.93%    887.8MiB / 1GiB     86.70%    210MB / 190MB    19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   73.13%    836.2MiB / 1GiB     81.66%    208MB / 206MB    126MB / 301MB     161
a5264a101823   spark-master     0.05%     174.3MiB / 1GiB     17.03%    500kB / 121kB    1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
1ceec149a78c   spark-driver     1.21%     631.5MiB / 1GiB     61.67%    2.6MB / 7.6MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   86.48%    906.1MiB / 1GiB     88.48%    210MB / 213MB   301MB / 631MB     161
73bf2fc7d910   spark-worker-4   77.99%    895.8MiB / 1GiB     87.48%    172MB / 192MB   16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   83.21%    821.5MiB / 1GiB     80.22%    163MB / 178MB   12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   85.49%    912.4MiB / 1GiB     89.10%    182MB / 163MB   58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   85.91%    887.8MiB / 1GiB     86.70%    211MB / 191MB   19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   75.04%    836.2MiB / 1GiB     81.66%    209MB / 207MB   126MB / 301MB     161
a5264a101823   spark-master     0.05%     174.3MiB / 1GiB     17.03%    500kB / 121kB   1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
1ceec149a78c   spark-driver     1.21%     631.5MiB / 1GiB     61.67%    2.6MB / 7.6MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   86.48%    906.1MiB / 1GiB     88.48%    210MB / 213MB   301MB / 631MB     161
73bf2fc7d910   spark-worker-4   77.99%    895.8MiB / 1GiB     87.48%    172MB / 192MB   16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   83.21%    821.5MiB / 1GiB     80.22%    163MB / 178MB   12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   85.49%    912.4MiB / 1GiB     89.10%    182MB / 163MB   58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   85.91%    887.8MiB / 1GiB     86.70%    211MB / 191MB   19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   75.04%    836.2MiB / 1GiB     81.66%    209MB / 207MB   126MB / 301MB     161
a5264a101823   spark-master     0.05%     174.3MiB / 1GiB     17.03%    500kB / 121kB   1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.41%     631.5MiB / 1GiB     61.67%    2.6MB / 7.6MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   82.79%    935.6MiB / 1GiB     91.37%    211MB / 214MB   301MB / 631MB     161
73bf2fc7d910   spark-worker-4   79.28%    925.3MiB / 1GiB     90.36%    173MB / 193MB   16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   86.78%    855.4MiB / 1GiB     83.53%    164MB / 179MB   12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   81.96%    969.7MiB / 1GiB     94.69%    183MB / 164MB   58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   92.82%    910MiB / 1GiB       88.86%    211MB / 191MB   19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   69.80%    889.2MiB / 1GiB     86.84%    210MB / 207MB   126MB / 301MB     161
a5264a101823   spark-master     0.07%     174.3MiB / 1GiB     17.03%    500kB / 121kB   1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
1ceec149a78c   spark-driver     0.41%     631.5MiB / 1GiB     61.67%    2.6MB / 7.6MB   95.5MB / 2.64MB   251
00e68c3d4611   spark-worker-6   82.79%    935.6MiB / 1GiB     91.37%    211MB / 214MB   301MB / 631MB     161
73bf2fc7d910   spark-worker-4   79.28%    925.3MiB / 1GiB     90.36%    173MB / 193MB   16.3MB / 63.5MB   161
f841a1fea1b2   spark-worker-2   86.78%    855.4MiB / 1GiB     83.53%    164MB / 179MB   12.8MB / 13MB     159
4e5b5483ed2f   spark-worker-3   81.96%    969.7MiB / 1GiB     94.69%    183MB / 164MB   58.3MB / 76.5MB   161
4896f71aef73   spark-worker-5   92.82%    910MiB / 1GiB       88.86%    211MB / 191MB   19.6MB / 65.2MB   161
f34e9addb485   spark-worker-1   69.80%    889.2MiB / 1GiB     86.84%    210MB / 207MB   126MB / 301MB     161
a5264a101823   spark-master     0.07%     174.3MiB / 1GiB     17.03%    500kB / 121kB   1.79MB / 692kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O         BLOCK I/O         PIDS
