67845b7d52e2   spark-worker-4   0.22%     466.6MiB / 1GiB     45.57%    149MB / 125MB    10.8MB / 28.1MB   95
ffd9bf1f6a5f   spark-worker-5   58.63%    548.8MiB / 1GiB     53.59%    147MB / 124MB    434kB / 8.27MB    95
6fcd49ee3b4b   spark-master     0.13%     164.3MiB / 1GiB     16.04%    230kB / 95.5kB   1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     55.73%    577.5MiB / 1GiB     56.40%    16.2MB / 1MB     2.45MB / 885kB    204
11964334ba78   spark-worker-3   0.22%     476.2MiB / 1GiB     46.50%    111MB / 133MB    3.9MB / 37.5MB    95
0f3921b142f1   spark-worker-1   0.19%     464MiB / 1GiB       45.32%    104MB / 130MB    201kB / 12.9MB    95
32b8509ddfd9   spark-worker-6   0.22%     482.2MiB / 1GiB     47.09%    119MB / 158MB    1.27MB / 44.4MB   94
dfa8d3d7f2a8   spark-worker-2   0.21%     417MiB / 1GiB       40.72%    151MB / 107MB    58.4MB / 168MB    95
67845b7d52e2   spark-worker-4   0.22%     466.6MiB / 1GiB     45.57%    149MB / 125MB    10.8MB / 28.1MB   95
ffd9bf1f6a5f   spark-worker-5   58.63%    548.8MiB / 1GiB     53.59%    147MB / 124MB    434kB / 8.27MB    95
6fcd49ee3b4b   spark-master     0.13%     164.3MiB / 1GiB     16.04%    230kB / 95.5kB   1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     51.33%    583.7MiB / 1GiB     57.00%    16.2MB / 1.01MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   0.78%     477MiB / 1GiB       46.58%    111MB / 133MB     3.9MB / 37.5MB    101
0f3921b142f1   spark-worker-1   1.01%     464.8MiB / 1GiB     45.39%    104MB / 130MB     201kB / 12.9MB    101
32b8509ddfd9   spark-worker-6   0.83%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   0.86%     417.7MiB / 1GiB     40.79%    151MB / 107MB     58.4MB / 168MB    101
67845b7d52e2   spark-worker-4   0.90%     467.4MiB / 1GiB     45.65%    149MB / 125MB     10.8MB / 28.1MB   101
ffd9bf1f6a5f   spark-worker-5   71.00%    606.8MiB / 1GiB     59.26%    147MB / 124MB     455kB / 8.27MB    107
6fcd49ee3b4b   spark-master     0.22%     164.3MiB / 1GiB     16.04%    230kB / 95.5kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     51.33%    583.7MiB / 1GiB     57.00%    16.2MB / 1.01MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   0.78%     477MiB / 1GiB       46.58%    111MB / 133MB     3.9MB / 37.5MB    101
0f3921b142f1   spark-worker-1   1.01%     464.8MiB / 1GiB     45.39%    104MB / 130MB     201kB / 12.9MB    101
32b8509ddfd9   spark-worker-6   0.83%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   0.86%     417.7MiB / 1GiB     40.79%    151MB / 107MB     58.4MB / 168MB    101
67845b7d52e2   spark-worker-4   0.90%     467.4MiB / 1GiB     45.65%    149MB / 125MB     10.8MB / 28.1MB   101
ffd9bf1f6a5f   spark-worker-5   71.00%    606.8MiB / 1GiB     59.26%    147MB / 124MB     455kB / 8.27MB    107
6fcd49ee3b4b   spark-master     0.22%     164.3MiB / 1GiB     16.04%    230kB / 95.5kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     2.85%     584MiB / 1GiB       57.03%    16.2MB / 1.11MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   0.90%     477MiB / 1GiB       46.58%    111MB / 133MB     3.9MB / 37.5MB    101
0f3921b142f1   spark-worker-1   0.20%     464.8MiB / 1GiB     45.39%    104MB / 130MB     201kB / 23.9MB    101
32b8509ddfd9   spark-worker-6   0.28%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   0.28%     417.7MiB / 1GiB     40.79%    151MB / 107MB     58.4MB / 174MB    101
67845b7d52e2   spark-worker-4   0.22%     467.4MiB / 1GiB     45.65%    149MB / 125MB     10.8MB / 28.3MB   101
ffd9bf1f6a5f   spark-worker-5   101.53%   672MiB / 1GiB       65.62%    147MB / 124MB     3.15MB / 29.1MB   112
6fcd49ee3b4b   spark-master     0.26%     164.3MiB / 1GiB     16.04%    230kB / 95.5kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     2.85%     584MiB / 1GiB       57.03%    16.2MB / 1.11MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   0.90%     477MiB / 1GiB       46.58%    111MB / 133MB     3.9MB / 37.5MB    101
0f3921b142f1   spark-worker-1   0.20%     464.8MiB / 1GiB     45.39%    104MB / 130MB     201kB / 23.9MB    101
32b8509ddfd9   spark-worker-6   0.28%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   0.28%     417.7MiB / 1GiB     40.79%    151MB / 107MB     58.4MB / 174MB    101
67845b7d52e2   spark-worker-4   0.22%     467.4MiB / 1GiB     45.65%    149MB / 125MB     10.8MB / 28.3MB   101
ffd9bf1f6a5f   spark-worker-5   101.53%   672MiB / 1GiB       65.62%    147MB / 124MB     3.15MB / 29.1MB   112
6fcd49ee3b4b   spark-master     0.26%     164.3MiB / 1GiB     16.04%    230kB / 95.5kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.84%     584MiB / 1GiB       57.03%    16.2MB / 1.11MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   0.48%     477MiB / 1GiB       46.59%    111MB / 133MB     3.9MB / 37.5MB    101
0f3921b142f1   spark-worker-1   0.45%     464.8MiB / 1GiB     45.39%    104MB / 130MB     201kB / 23.9MB    101
32b8509ddfd9   spark-worker-6   0.48%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   0.45%     417.8MiB / 1GiB     40.80%    151MB / 107MB     58.4MB / 174MB    101
67845b7d52e2   spark-worker-4   0.45%     467.4MiB / 1GiB     45.65%    149MB / 125MB     10.8MB / 28.3MB   101
ffd9bf1f6a5f   spark-worker-5   103.05%   695.9MiB / 1GiB     67.96%    147MB / 124MB     3.92MB / 29.1MB   109
6fcd49ee3b4b   spark-master     0.65%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.84%     584MiB / 1GiB       57.03%    16.2MB / 1.11MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   0.48%     477MiB / 1GiB       46.59%    111MB / 133MB     3.9MB / 37.5MB    101
0f3921b142f1   spark-worker-1   0.45%     464.8MiB / 1GiB     45.39%    104MB / 130MB     201kB / 23.9MB    101
32b8509ddfd9   spark-worker-6   0.48%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   0.45%     417.8MiB / 1GiB     40.80%    151MB / 107MB     58.4MB / 174MB    101
67845b7d52e2   spark-worker-4   0.45%     467.4MiB / 1GiB     45.65%    149MB / 125MB     10.8MB / 28.3MB   101
ffd9bf1f6a5f   spark-worker-5   103.05%   695.9MiB / 1GiB     67.96%    147MB / 124MB     3.92MB / 29.1MB   109
6fcd49ee3b4b   spark-master     0.65%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     17.31%    588.5MiB / 1GiB     57.47%    16.2MB / 1.12MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   0.21%     477MiB / 1GiB       46.59%    111MB / 133MB     3.9MB / 37.5MB    101
0f3921b142f1   spark-worker-1   0.80%     465.3MiB / 1GiB     45.44%    104MB / 130MB     201kB / 23.9MB    101
32b8509ddfd9   spark-worker-6   0.22%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   0.25%     417.8MiB / 1GiB     40.80%    151MB / 107MB     58.4MB / 174MB    101
67845b7d52e2   spark-worker-4   0.22%     467.4MiB / 1GiB     45.65%    149MB / 125MB     10.8MB / 28.3MB   101
ffd9bf1f6a5f   spark-worker-5   93.44%    724.3MiB / 1GiB     70.73%    147MB / 124MB     5.99MB / 29.1MB   110
6fcd49ee3b4b   spark-master     0.15%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     17.31%    588.5MiB / 1GiB     57.47%    16.2MB / 1.12MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   0.21%     477MiB / 1GiB       46.59%    111MB / 133MB     3.9MB / 37.5MB    101
0f3921b142f1   spark-worker-1   0.80%     465.3MiB / 1GiB     45.44%    104MB / 130MB     201kB / 23.9MB    101
32b8509ddfd9   spark-worker-6   0.22%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   0.25%     417.8MiB / 1GiB     40.80%    151MB / 107MB     58.4MB / 174MB    101
67845b7d52e2   spark-worker-4   0.22%     467.4MiB / 1GiB     45.65%    149MB / 125MB     10.8MB / 28.3MB   101
ffd9bf1f6a5f   spark-worker-5   93.44%    724.3MiB / 1GiB     70.73%    147MB / 124MB     5.99MB / 29.1MB   110
6fcd49ee3b4b   spark-master     0.15%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     5.63%     588.7MiB / 1GiB     57.49%    16.2MB / 1.33MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   84.34%    523.9MiB / 1GiB     51.16%    113MB / 133MB     3.9MB / 38.4MB    109
0f3921b142f1   spark-worker-1   77.47%    500.7MiB / 1GiB     48.89%    106MB / 130MB     201kB / 24.7MB    106
32b8509ddfd9   spark-worker-6   0.40%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   85.37%    472MiB / 1GiB       46.10%    152MB / 108MB     58.4MB / 174MB    109
67845b7d52e2   spark-worker-4   85.33%    513.5MiB / 1GiB     50.15%    151MB / 125MB     10.8MB / 28.3MB   109
ffd9bf1f6a5f   spark-worker-5   46.48%    712.9MiB / 1GiB     69.62%    147MB / 131MB     5.99MB / 29.1MB   110
6fcd49ee3b4b   spark-master     0.07%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     5.63%     588.7MiB / 1GiB     57.49%    16.2MB / 1.33MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   84.34%    523.9MiB / 1GiB     51.16%    113MB / 133MB     3.9MB / 38.4MB    109
0f3921b142f1   spark-worker-1   77.47%    500.7MiB / 1GiB     48.89%    106MB / 130MB     201kB / 24.7MB    106
32b8509ddfd9   spark-worker-6   0.40%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   85.37%    472MiB / 1GiB       46.10%    152MB / 108MB     58.4MB / 174MB    109
67845b7d52e2   spark-worker-4   85.33%    513.5MiB / 1GiB     50.15%    151MB / 125MB     10.8MB / 28.3MB   109
ffd9bf1f6a5f   spark-worker-5   46.48%    712.9MiB / 1GiB     69.62%    147MB / 131MB     5.99MB / 29.1MB   110
6fcd49ee3b4b   spark-master     0.07%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     5.63%     588.7MiB / 1GiB     57.49%    16.2MB / 1.33MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   84.34%    523.9MiB / 1GiB     51.16%    113MB / 133MB     3.9MB / 38.4MB    109
0f3921b142f1   spark-worker-1   77.47%    500.7MiB / 1GiB     48.89%    106MB / 130MB     201kB / 24.7MB    106
32b8509ddfd9   spark-worker-6   0.40%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   85.37%    472MiB / 1GiB       46.10%    152MB / 108MB     58.4MB / 174MB    109
67845b7d52e2   spark-worker-4   85.33%    513.5MiB / 1GiB     50.15%    151MB / 125MB     10.8MB / 28.3MB   109
ffd9bf1f6a5f   spark-worker-5   46.48%    712.9MiB / 1GiB     69.62%    147MB / 131MB     5.99MB / 29.1MB   110
6fcd49ee3b4b   spark-master     0.07%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.44%     584.5MiB / 1GiB     57.08%    16.2MB / 1.33MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   96.57%    594.2MiB / 1GiB     58.03%    113MB / 133MB     3.9MB / 38.4MB    108
0f3921b142f1   spark-worker-1   103.21%   589.8MiB / 1GiB     57.60%    106MB / 130MB     201kB / 24.7MB    108
32b8509ddfd9   spark-worker-6   0.14%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   98.59%    532MiB / 1GiB       51.95%    152MB / 108MB     58.4MB / 174MB    108
67845b7d52e2   spark-worker-4   99.91%    585.1MiB / 1GiB     57.14%    151MB / 125MB     10.8MB / 28.3MB   108
ffd9bf1f6a5f   spark-worker-5   0.20%     712.9MiB / 1GiB     69.62%    147MB / 131MB     5.99MB / 29.1MB   107
6fcd49ee3b4b   spark-master     0.06%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.44%     584.5MiB / 1GiB     57.08%    16.2MB / 1.33MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   96.57%    594.2MiB / 1GiB     58.03%    113MB / 133MB     3.9MB / 38.4MB    108
0f3921b142f1   spark-worker-1   103.21%   589.8MiB / 1GiB     57.60%    106MB / 130MB     201kB / 24.7MB    108
32b8509ddfd9   spark-worker-6   0.14%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   98.59%    532MiB / 1GiB       51.95%    152MB / 108MB     58.4MB / 174MB    108
67845b7d52e2   spark-worker-4   99.91%    585.1MiB / 1GiB     57.14%    151MB / 125MB     10.8MB / 28.3MB   108
ffd9bf1f6a5f   spark-worker-5   0.20%     712.9MiB / 1GiB     69.62%    147MB / 131MB     5.99MB / 29.1MB   107
6fcd49ee3b4b   spark-master     0.06%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.46%     584.5MiB / 1GiB     57.08%    16.2MB / 1.33MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   100.57%   601.7MiB / 1GiB     58.76%    113MB / 133MB     3.9MB / 38.4MB    108
0f3921b142f1   spark-worker-1   97.80%    613.1MiB / 1GiB     59.87%    106MB / 130MB     201kB / 24.7MB    108
32b8509ddfd9   spark-worker-6   0.22%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   96.79%    543.7MiB / 1GiB     53.10%    152MB / 108MB     58.4MB / 174MB    108
67845b7d52e2   spark-worker-4   100.46%   603.9MiB / 1GiB     58.97%    151MB / 125MB     10.8MB / 28.8MB   108
ffd9bf1f6a5f   spark-worker-5   0.15%     713MiB / 1GiB       69.63%    147MB / 131MB     5.99MB / 29.1MB   107
6fcd49ee3b4b   spark-master     0.09%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     0.46%     584.5MiB / 1GiB     57.08%    16.2MB / 1.33MB   2.46MB / 885kB    210
11964334ba78   spark-worker-3   100.57%   601.7MiB / 1GiB     58.76%    113MB / 133MB     3.9MB / 38.4MB    108
0f3921b142f1   spark-worker-1   97.80%    613.1MiB / 1GiB     59.87%    106MB / 130MB     201kB / 24.7MB    108
32b8509ddfd9   spark-worker-6   0.22%     483MiB / 1GiB       47.17%    119MB / 158MB     1.27MB / 44.4MB   100
dfa8d3d7f2a8   spark-worker-2   96.79%    543.7MiB / 1GiB     53.10%    152MB / 108MB     58.4MB / 174MB    108
67845b7d52e2   spark-worker-4   100.46%   603.9MiB / 1GiB     58.97%    151MB / 125MB     10.8MB / 28.8MB   108
ffd9bf1f6a5f   spark-worker-5   0.15%     713MiB / 1GiB       69.63%    147MB / 131MB     5.99MB / 29.1MB   107
6fcd49ee3b4b   spark-master     0.09%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     48.70%    592.2MiB / 1GiB     57.83%    16.2MB / 1.34MB   2.46MB / 885kB    213
11964334ba78   spark-worker-3   50.00%    608MiB / 1GiB       59.38%    113MB / 133MB     3.9MB / 38.4MB    111
0f3921b142f1   spark-worker-1   60.86%    620.2MiB / 1GiB     60.57%    106MB / 130MB     201kB / 24.7MB    109
32b8509ddfd9   spark-worker-6   0.54%     483.4MiB / 1GiB     47.21%    119MB / 158MB     1.27MB / 44.4MB   103
dfa8d3d7f2a8   spark-worker-2   19.98%    549.1MiB / 1GiB     53.62%    152MB / 108MB     58.4MB / 174MB    109
67845b7d52e2   spark-worker-4   38.39%    609.8MiB / 1GiB     59.55%    151MB / 125MB     10.8MB / 28.8MB   109
ffd9bf1f6a5f   spark-worker-5   1.25%     713.4MiB / 1GiB     69.67%    147MB / 131MB     5.99MB / 29.1MB   110
6fcd49ee3b4b   spark-master     0.15%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     48.70%    592.2MiB / 1GiB     57.83%    16.2MB / 1.34MB   2.46MB / 885kB    213
11964334ba78   spark-worker-3   50.00%    608MiB / 1GiB       59.38%    113MB / 133MB     3.9MB / 38.4MB    111
0f3921b142f1   spark-worker-1   60.86%    620.2MiB / 1GiB     60.57%    106MB / 130MB     201kB / 24.7MB    109
32b8509ddfd9   spark-worker-6   0.54%     483.4MiB / 1GiB     47.21%    119MB / 158MB     1.27MB / 44.4MB   103
dfa8d3d7f2a8   spark-worker-2   19.98%    549.1MiB / 1GiB     53.62%    152MB / 108MB     58.4MB / 174MB    109
67845b7d52e2   spark-worker-4   38.39%    609.8MiB / 1GiB     59.55%    151MB / 125MB     10.8MB / 28.8MB   109
ffd9bf1f6a5f   spark-worker-5   1.25%     713.4MiB / 1GiB     69.67%    147MB / 131MB     5.99MB / 29.1MB   110
6fcd49ee3b4b   spark-master     0.15%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     37.66%    594.2MiB / 1GiB     58.02%    16.3MB / 1.48MB   2.46MB / 885kB    213
11964334ba78   spark-worker-3   0.33%     608MiB / 1GiB       59.38%    113MB / 133MB     3.9MB / 38.4MB    110
0f3921b142f1   spark-worker-1   0.46%     620.3MiB / 1GiB     60.58%    106MB / 130MB     201kB / 24.7MB    110
32b8509ddfd9   spark-worker-6   33.83%    491.8MiB / 1GiB     48.03%    119MB / 158MB     1.42MB / 44.4MB   103
dfa8d3d7f2a8   spark-worker-2   0.93%     549.2MiB / 1GiB     53.64%    152MB / 108MB     58.4MB / 174MB    110
67845b7d52e2   spark-worker-4   0.86%     607.6MiB / 1GiB     59.33%    151MB / 125MB     10.8MB / 28.8MB   110
ffd9bf1f6a5f   spark-worker-5   60.25%    730.3MiB / 1GiB     71.31%    147MB / 131MB     5.99MB / 29.1MB   112
6fcd49ee3b4b   spark-master     0.07%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     37.66%    594.2MiB / 1GiB     58.02%    16.3MB / 1.48MB   2.46MB / 885kB    213
11964334ba78   spark-worker-3   0.33%     608MiB / 1GiB       59.38%    113MB / 133MB     3.9MB / 38.4MB    110
0f3921b142f1   spark-worker-1   0.46%     620.3MiB / 1GiB     60.58%    106MB / 130MB     201kB / 24.7MB    110
32b8509ddfd9   spark-worker-6   33.83%    491.8MiB / 1GiB     48.03%    119MB / 158MB     1.42MB / 44.4MB   103
dfa8d3d7f2a8   spark-worker-2   0.93%     549.2MiB / 1GiB     53.64%    152MB / 108MB     58.4MB / 174MB    110
67845b7d52e2   spark-worker-4   0.86%     607.6MiB / 1GiB     59.33%    151MB / 125MB     10.8MB / 28.8MB   110
ffd9bf1f6a5f   spark-worker-5   60.25%    730.3MiB / 1GiB     71.31%    147MB / 131MB     5.99MB / 29.1MB   112
6fcd49ee3b4b   spark-master     0.07%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     1.96%     594.2MiB / 1GiB     58.03%    16.3MB / 1.49MB   2.46MB / 885kB    213
11964334ba78   spark-worker-3   0.30%     608MiB / 1GiB       59.38%    113MB / 133MB     3.9MB / 38.4MB    110
0f3921b142f1   spark-worker-1   0.23%     620.3MiB / 1GiB     60.58%    106MB / 130MB     201kB / 24.7MB    110
32b8509ddfd9   spark-worker-6   0.27%     491.8MiB / 1GiB     48.03%    119MB / 158MB     1.42MB / 44.4MB   103
dfa8d3d7f2a8   spark-worker-2   0.26%     549.2MiB / 1GiB     53.64%    152MB / 108MB     58.4MB / 174MB    110
67845b7d52e2   spark-worker-4   0.23%     607.6MiB / 1GiB     59.33%    151MB / 125MB     10.8MB / 28.8MB   110
ffd9bf1f6a5f   spark-worker-5   99.16%    745.4MiB / 1GiB     72.80%    147MB / 131MB     5.99MB / 29.1MB   114
6fcd49ee3b4b   spark-master     0.11%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O           BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     1.96%     594.2MiB / 1GiB     58.03%    16.3MB / 1.49MB   2.46MB / 885kB    213
11964334ba78   spark-worker-3   0.30%     608MiB / 1GiB       59.38%    113MB / 133MB     3.9MB / 38.4MB    110
0f3921b142f1   spark-worker-1   0.23%     620.3MiB / 1GiB     60.58%    106MB / 130MB     201kB / 24.7MB    110
32b8509ddfd9   spark-worker-6   0.27%     491.8MiB / 1GiB     48.03%    119MB / 158MB     1.42MB / 44.4MB   103
dfa8d3d7f2a8   spark-worker-2   0.26%     549.2MiB / 1GiB     53.64%    152MB / 108MB     58.4MB / 174MB    110
67845b7d52e2   spark-worker-4   0.23%     607.6MiB / 1GiB     59.33%    151MB / 125MB     10.8MB / 28.8MB   110
ffd9bf1f6a5f   spark-worker-5   99.16%    745.4MiB / 1GiB     72.80%    147MB / 131MB     5.99MB / 29.1MB   114
6fcd49ee3b4b   spark-master     0.11%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB    1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     2.55%     588.8MiB / 1GiB     57.50%    16.3MB / 1.5MB   2.46MB / 975kB    213
11964334ba78   spark-worker-3   0.68%     608MiB / 1GiB       59.38%    113MB / 133MB    3.9MB / 38.4MB    110
0f3921b142f1   spark-worker-1   0.28%     620.3MiB / 1GiB     60.58%    106MB / 130MB    201kB / 24.7MB    110
32b8509ddfd9   spark-worker-6   0.28%     491.8MiB / 1GiB     48.03%    119MB / 158MB    1.42MB / 44.4MB   103
dfa8d3d7f2a8   spark-worker-2   0.25%     549.2MiB / 1GiB     53.64%    152MB / 108MB    58.4MB / 174MB    110
67845b7d52e2   spark-worker-4   0.29%     607.6MiB / 1GiB     59.33%    151MB / 125MB    10.8MB / 28.8MB   110
ffd9bf1f6a5f   spark-worker-5   102.89%   755.8MiB / 1GiB     73.81%    147MB / 131MB    5.99MB / 29.1MB   117
6fcd49ee3b4b   spark-master     0.15%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB   1.12MB / 274kB    28
[2J[HCONTAINER ID   NAME             CPU %     MEM USAGE / LIMIT   MEM %     NET I/O          BLOCK I/O         PIDS
06ab4a4b1c01   spark-driver     2.55%     588.8MiB / 1GiB     57.50%    16.3MB / 1.5MB   2.46MB / 975kB    213
11964334ba78   spark-worker-3   0.68%     608MiB / 1GiB       59.38%    113MB / 133MB    3.9MB / 38.4MB    110
0f3921b142f1   spark-worker-1   0.28%     620.3MiB / 1GiB     60.58%    106MB / 130MB    201kB / 24.7MB    110
32b8509ddfd9   spark-worker-6   0.28%     491.8MiB / 1GiB     48.03%    119MB / 158MB    1.42MB / 44.4MB   103
dfa8d3d7f2a8   spark-worker-2   0.25%     549.2MiB / 1GiB     53.64%    152MB / 108MB    58.4MB / 174MB    110
67845b7d52e2   spark-worker-4   0.29%     607.6MiB / 1GiB     59.33%    151MB / 125MB    10.8MB / 28.8MB   110
ffd9bf1f6a5f   spark-worker-5   102.89%   755.8MiB / 1GiB     73.81%    147MB / 131MB    5.99MB / 29.1MB   117
6fcd49ee3b4b   spark-master     0.15%     164.3MiB / 1GiB     16.04%    238kB / 96.2kB   1.12MB / 274kB    28
